year,concours,prepa,ville,etablissement,inscrits,inscrits dont filles,admissibles,admissibles dont filles,classes,classes dont filles,integres,integres dont filles
2012,centrale-supelec,MP,Enghien-Les-Bains,Lycée Gustave Monod (0950644J),18,3,6,2,4,1,1,0
2012,centrale-supelec,MP,Epinal,Lycée Claude Gellee (0880020U),13,0,9,0,5,0,2,0
2012,centrale-supelec,MP,Errachidia,Lycée Ibn Taher (99929511),2,0,0,0,0,0,0,0
2012,centrale-supelec,MP,Evry,Lycée Parc des Loges (0911251R),20,4,4,1,3,1,0,0
2012,centrale-supelec,MP,Fès,Etablissement Al Cachy (99695011),13,5,1,0,1,0,0,0
2012,centrale-supelec,MP,Fès,Institution Marie Curie (99926812),4,1,0,0,0,0,0,0
2012,centrale-supelec,MP,Fès,Lycée Moulay Idriss (99926711),7,2,1,0,0,0,0,0
2012,centrale-supelec,MP,Fès,Prépas Al Khayyam (99694011),5,1,0,0,0,0,0,0
2012,centrale-supelec,MP,Fontainebleau,Lycée François 1er (0770927P),14,3,7,3,6,2,4,0
2012,centrale-supelec,MP,Forbach,Lycée Jean Moulin (0570029X),10,5,2,0,1,0,1,0
2012,centrale-supelec,MP,Fort-De-France Cedex,Lycée de Bellevue (9720003W),3,2,2,2,1,1,0,0
2012,centrale-supelec,MP,Grenoble Cedex 1,Lycée Champollion (0380027Y),79,12,52,7,43,5,17,1
2012,centrale-supelec,MP,Jarville-La-Malgrange,Lycée La Malgrange (0541986R),5,3,1,1,1,1,0,0
2012,centrale-supelec,MP,Kenitra,Lycée Abdelmalek Essaâdi (99948211),5,2,0,0,0,0,0,0
2012,centrale-supelec,MP,Khouribga,Centre Ibn Abdoun (99699011),2,1,0,0,0,0,0,0
2012,centrale-supelec,MP,La Flèche,Prytanée National Militaire (0720896H),40,1,22,1,19,1,9,1
2012,centrale-supelec,MP,La Rochelle,Lycée Jean Dautet (0170028N),6,0,1,0,1,0,1,0
2012,centrale-supelec,MP,La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),1,0,0,0,0,0,0,0
2012,centrale-supelec,MP,La Tronche Cedex,ITEC Boisfleury (0381675P),2,1,0,0,0,0,0,0
2012,centrale-supelec,MP,Le Havre,Lycée François 1er (0760052U),17,3,8,1,7,1,1,0
2012,centrale-supelec,MP,Le Mans,Lycée Montesquieu (0720029R),11,1,5,1,4,1,3,0
2012,centrale-supelec,MP,Le Raincy,Lycée Albert Schweitzer (0930830X),37,6,22,4,14,3,3,0
2012,centrale-supelec,MP,Lens,Lycée Condorcet (0620108F),3,2,1,1,1,1,0,0
2012,centrale-supelec,MP,Lille,Lycée Faidherbe (0590119J),115,29,83,17,60,12,24,4
2012,centrale-supelec,MP,Limoges Cedex,Lycée Gay-Lussac (0870015U),9,1,3,0,0,0,0,0
2012,centrale-supelec,MP,Lorient,Lycée Dupuy De Lôme (0560025Y),12,2,6,0,3,0,1,0
2012,centrale-supelec,MP,Lyon,Lycée aux Lazaristes (0690522T),39,10,35,10,32,9,13,6
2012,centrale-supelec,MP,Lyon,Lycée Jean Perrin (0690082P),15,3,1,1,1,1,0,0
2012,centrale-supelec,MP,Lyon,Lycée La Martinière Monplaisir (0692866R),71,15,44,9,29,4,10,2
2012,centrale-supelec,MP,Lyon Cedex 06,Lycée du Parc (0690026D),133,27,109,23,89,19,30,8
2012,centrale-supelec,MP,Lyon Cedex 1,Institution des Chartreux (0690564N),2,0,0,0,0,0,0,0
2012,centrale-supelec,MP,Mantes-La-Jolie,Lycée Saint Exupéry (0782539L),7,2,1,1,1,1,0,0
2012,centrale-supelec,MP,Marrakech,Ibn Ghazi (L0057),4,0,0,0,0,0,0,0
2012,centrale-supelec,MP,Marrakech,Lycée Ibnou Taimiya (99926511),4,0,0,0,0,0,0,0
2012,centrale-supelec,MP,Marseille,Lycée Notre Dame de Sion (0131341M),21,2,3,0,2,0,1,0
2012,centrale-supelec,MP,Marseille Cedex 1,Lycée Thiers (0130040Y),103,16,70,7,57,7,17,2
2012,centrale-supelec,MP,Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),7,0,0,0,0,0,0,0
2012,centrale-supelec,MP,Meknès,Lycée Omar Ibn El Khattab (99928611),4,2,0,0,0,0,0,0
2012,centrale-supelec,MP,Meknès,Prépa - Sup Ibn Ghazi El Meknassi (99901121),1,0,0,0,0,0,0,0
2012,centrale-supelec,MP,Melun Cedex,Lycée Jacques Amyot (0770933W),18,1,10,0,9,0,2,0
2012,centrale-supelec,MP,Metz,Lycée Fabert (0570054Z),43,5,26,3,12,2,7,1
2012,centrale-supelec,MP,Mohammedia,LNTA (99927711),1,0,0,0,0,0,0,0
2012,centrale-supelec,MP,Montpellier,Lycée Notre Dame de La Merci (0340881Y),9,3,3,2,1,0,0,0
2012,centrale-supelec,MP,Montpellier Cedex 2,Lycée Joffre (0340038G),77,17,50,11,41,11,15,2
2012,centrale-supelec,MP,Mulhouse,Lycée Albert Schweitzer (0680031P),26,3,14,1,9,1,2,0
2012,centrale-supelec,MP,Nabeul,IPEIN (99950811),1,0,0,0,0,0,0,0
2012,centrale-supelec,MP,Nancy,Lycée Henri Poincaré (0540038Y),58,14,41,7,33,6,9,2
2012,centrale-supelec,MP,Nantes,Lycée Saint Stanislas (0440163N),20,4,7,1,2,1,0,0
2012,centrale-supelec,MP,Nantes Cedex 1,Lycée Clémenceau (0440021J),72,14,49,10,40,7,14,1
2012,centrale-supelec,MP,Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),76,20,53,15,45,12,22,4
2012,centrale-supelec,MP,Nice,Lycée Massena (0060030A),73,10,47,6,37,2,10,2
2012,centrale-supelec,MP,Nimes,Lycée Emmanuel d'Alzon (0300080Z),3,1,0,0,0,0,0,0
2012,centrale-supelec,MP,Nimes Cedex,Lycée Alphonse Daudet (0300021K),46,10,17,4,4,0,3,0
2012,centrale-supelec,MP,Orléans,Lycée Saint Charles (0450110A),3,0,1,0,0,0,0,0
2012,centrale-supelec,MP,Orléans Cedex 1,Lycée Pothier (0450049J),69,9,49,5,43,4,16,2
2012,centrale-supelec,MP,Orsay,Lycée Blaise Pascal (0910626L),39,3,30,2,27,2,11,1
2012,centrale-supelec,MP,Oujda,Lycée Omar Ben Abdelaziz (99927611),1,0,0,0,0,0,0,0
2012,centrale-supelec,MP,Oujda,Médiane Sup (99926815),1,0,0,0,0,0,0,0
2012,centrale-supelec,MP,Paris 4e,Lycée Charlemagne (0750652B),90,14,80,14,68,12,23,3
2012,centrale-supelec,MP,Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),61,12,32,6,25,4,9,1
2012,centrale-supelec,MP,Paris Cedex 05,Lycée Henri IV (0750654D),78,19,60,15,49,12,10,3
2012,centrale-supelec,MP,Paris Cedex 05,Lycée Louis Le Grand (0750655E),178,53,152,42,120,37,39,12
2012,centrale-supelec,MP,Paris Cedex 06,Lycée Stanislas (0753840S),76,7,74,6,66,6,23,2
2012,centrale-supelec,MP,Paris Cedex 09,Lycée Jacques Decour (0750668U),25,6,16,3,5,2,1,0
2012,centrale-supelec,MP,Paris Cedex 12,Lycée Paul Valery (0750679F),16,1,5,0,0,0,0,0
2012,centrale-supelec,MP,Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),19,2,10,1,6,1,1,0
2012,centrale-supelec,MP,Paris 15e,Lycée Buffon (0750693W),30,5,25,3,19,3,4,0
2012,centrale-supelec,MP,Paris 16e,Lycée Claude Bernard (0750698B),13,7,6,5,5,5,2,2
2012,centrale-supelec,MP,Paris 16e,Lycée Janson de Sailly (0750699C),158,51,110,28,83,18,31,6
2012,centrale-supelec,MP,Paris 6e,Lycée Fénelon (0750660K),69,15,40,9,29,6,11,2
2012,centrale-supelec,MP,Paris 6e,Lycée Saint-Louis (0750658H),163,44,130,32,98,22,34,9
2012,centrale-supelec,MP,Paris 8e,Lycée Chaptal (0750663N),80,14,36,4,19,1,7,1
2012,centrale-supelec,MP,Paris 9e,Lycée Condorcet (0750667T),81,22,63,13,50,9,25,6
2012,centrale-supelec,MP,Pau,Lycée Louis Barthou (0640055M),16,4,11,2,7,1,4,0
2012,centrale-supelec,MP,Perpignan,Lycée François Arago (0660010C),17,6,8,2,7,2,3,1
2012,centrale-supelec,MP,Poitiers,Lycée Camille Guérin (0860035W),44,10,25,4,15,3,11,3
2012,centrale-supelec,MP,Pontoise,Lycée Camille Pissarro (0950649P),13,0,2,0,0,0,0,0
2012,centrale-supelec,MP,Rabat,Lycée Ibn Al Ghazi (99951011),28,9,6,4,4,2,0,0
2012,centrale-supelec,MP,Rabat,Lycée Moulay Youssef (99926611),24,5,4,1,1,1,0,0
2012,centrale-supelec,MP,Rabat,Lycée privé Al Khawarizmi CPGE (99928311),10,3,0,0,0,0,0,0
2012,centrale-supelec,MP,Reims,Lycée Clémenceau (0510031G),35,6,21,5,16,5,7,0
2012,centrale-supelec,MP,Rennes Cedex 7,Lycée Chateaubriand (0350710G),93,19,66,11,53,7,18,4
2012,centrale-supelec,MP,Roubaix,Lycée privé Saint Rémi (0592921E),11,3,1,1,1,1,1,1
2012,centrale-supelec,MP,Rouen,Lycée Pierre Corneille (0760090K),67,9,51,7,39,4,13,1
2012,centrale-supelec,MP,Safi,Lycée Technique Al Khawarizmi (99929411),2,1,0,0,0,0,0,0
2012,centrale-supelec,MP,Saint-Brieuc,Lycée Francois Rabelais (0220056S),17,5,10,4,5,2,2,1
2012,centrale-supelec,MP,Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),17,3,6,1,4,1,1,0
2012,centrale-supelec,MP,Saint-Denis,Lycée Paul Eluard (0930125F),6,0,0,0,0,0,0,0
2012,centrale-supelec,MP,Sainte-Clotilde Cedex,Lycée Leconte de Lisle (9740001H),26,5,17,3,7,0,1,0
2012,centrale-supelec,MP,Saint-Etienne,Lycée Claude Fauriel (0420041S),37,6,23,3,10,1,4,1
2012,centrale-supelec,MP,Saint-Germain-en-Laye,Lycée Jeanne D'Albret (0782132U),18,5,13,5,13,5,5,3
2012,centrale-supelec,MP,Saint-Ismier,Ecole des Pupilles de L'Air (0381513N),12,1,9,1,7,1,2,1
2012,centrale-supelec,MP,Saint-Maur-Des-Fosses,Lycée Marcelin Berthelot (0940120V),49,12,35,9,23,8,10,3
2012,centrale-supelec,MP,Sale,Centre Selmane el Farissi (L0002),6,3,0,0,0,0,0,0
2012,centrale-supelec,MP,Sale,Université Internationale de Rabat (U0010),14,5,1,0,1,0,0,0
2012,centrale-supelec,MP,Savigny-Sur-Orge,Lycée Jean Baptiste Corot (0910627M),33,6,15,1,13,1,5,0
2012,centrale-supelec,MP,Sceaux Cedex,Lycée Lakanal (0920145H),34,8,24,5,15,3,4,2
2012,centrale-supelec,MP,Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),22,5,13,2,9,2,2,0
2012,centrale-supelec,MP,Strasbourg,Lycée Kleber (0670080Y),111,30,77,18,66,17,33,10
2012,centrale-supelec,MP,Tanger,Centre Pédagogique Régional (99926911),12,4,0,0,0,0,0,0
2012,centrale-supelec,MP,Tanger,Lycée Al Bayrouni (99901131),2,1,0,0,0,0,0,0
2012,centrale-supelec,MP,Toulon,Lycée Dumont D'Urville (0830053G),14,2,4,1,0,0,0,0
2012,centrale-supelec,MP,Toulouse,Lycée Bellevue (0310038Y),29,4,13,2,6,2,0,0
2012,centrale-supelec,MP,Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),123,27,110,25,87,19,37,6
2012,centrale-supelec,MP,Tours Cedex 1,Lycée Descartes (0370035M),58,15,34,5,25,4,11,1
2012,centrale-supelec,MP,Troyes,Lycée Chrestien De Troyes (0100022V),4,1,1,0,0,0,0,0
2012,centrale-supelec,MP,Tunis,Esprit-prépa (L0042),9,4,4,3,3,2,2,1
2012,centrale-supelec,MP,Tunis,IPEI El Manar (99951211),3,2,1,0,1,0,1,0
2012,centrale-supelec,MP,Tunis,I.P.E.I.T (99922211),3,0,0,0,0,0,0,0
2012,centrale-supelec,MP,Valence,Lycée Camille Vernet (0260035X),2,0,0,0,0,0,0,0
2012,centrale-supelec,MP,Valenciennes,Lycée Henri Wallon (0590221V),77,11,49,2,36,1,14,0
2012,centrale-supelec,MP,Vannes,Lycée Alain René Lesage (0560051B),16,2,6,0,5,0,1,0
2012,centrale-supelec,MP,Vanves,Lycée Michelet (0920149M),28,5,15,3,9,2,4,1
2012,centrale-supelec,MP,Versailles,Lycée Hoche (0782562L),77,16,66,13,56,12,16,4
2012,centrale-supelec,MP,Versailles,Lycée Sainte Geneviève (0783053V),123,25,116,24,113,24,44,7
2012,centrale-supelec,MP,null,Sans etablissement - candidat libre (0000000Y),1,0,1,0,1,0,0,0
2012,ccp,MP,Abymes/guadeloupe,L G T de Baimbridge (9710003B),24,8,22,8,18,7,6,4
2012,ccp,MP,Agadir,Etablissement Socrate (99698011),6,2,2,1,0,0,0,0
2012,ccp,MP,Agadir,Groupe scolaire Al Qalam (99693001),23,11,10,5,4,3,0,0
2012,ccp,MP,Agadir,Lycée Reda Slaoui (99926811),32,12,16,7,3,0,1,0
2012,ccp,MP,Agadir,Université Ibn Zohr (U999902),1,1,0,0,0,0,0,0
2012,ccp,MP,Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),33,9,20,4,17,4,3,0
2012,ccp,MP,Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),33,6,31,6,25,5,17,3
2012,ccp,MP,Amiens,Lycée Louis Thuillier (0800009A),60,8,44,8,34,5,12,1
2012,ccp,MP,Angers,Lycée Henri Bergson (0491966W),25,5,24,5,19,4,12,1
2012,ccp,MP,Angoulême Cedex,Lycée Guez De Balzac (0160002R),19,3,12,2,11,2,1,0
2012,ccp,MP,Annecy,Lycée Berthollet (0740003B),52,11,47,10,37,8,15,3
2012,ccp,MP,Antony,Lycée Sainte Marie (0920904H),23,2,19,2,17,2,2,1
2012,ccp,MP,Arras,Lycée Robespierre (0620006V),13,1,6,0,5,0,2,0
2012,ccp,MP,Autun,Lycée Militaire National (0711064W),20,1,10,1,6,0,5,0
2012,ccp,MP,Beni-Mellal,DAY PREPAS (L0038),8,4,3,2,1,1,0,0
2012,ccp,MP,Beni-Mellal,Lycée Technique Mohamed V (99929811),10,4,4,2,3,1,1,1
2012,ccp,MP,Besançon,Lycée Victor Hugo (0250007X),72,15,60,10,53,10,22,3
2012,ccp,MP,Bizerte,IPEIB (16200011),1,0,0,0,0,0,0,0
2012,ccp,MP,Blois Cedex,Lycée Dessaignes (0410002E),17,9,9,3,8,3,5,2
2012,ccp,MP,Bordeaux Cedex,Lycée Camille Jullian (0330023W),36,12,32,10,20,7,12,4
2012,ccp,MP,Bordeaux Cedex,Lycée Michel Montaigne (0330021U),96,23,86,22,71,18,25,6
2012,ccp,MP,Boulogne-Sur-Mer,Lycée Mariette (0622949U),27,13,6,3,4,2,1,1
2012,ccp,MP,Bourg-En-Bresse,Lycée Lalande (0010013J),25,6,8,0,6,0,1,0
2012,ccp,MP,Bourges,Lycée Alain-Fournier (0180005H),15,5,8,0,6,0,2,0
2012,ccp,MP,Brest,Lycée Naval (0290063L),25,5,16,5,12,4,3,2
2012,ccp,MP,Brest,Lycée Sainte Anne (0290338K),21,7,11,4,8,4,5,2
2012,ccp,MP,Brest Cedex 2,Lycée de Kerichen (0290007A),65,12,54,7,39,6,13,1
2012,ccp,MP,Caen,Lycée Malherbe (0140013N),90,21,71,16,57,14,25,5
2012,ccp,MP,Casablanca,Centre privé GALILEE (99927511),63,20,32,8,17,5,6,0
2012,ccp,MP,Casablanca,ECOLE YASSAMINE CALIFORNIE (L0004),20,7,7,1,4,1,1,0
2012,ccp,MP,Casablanca,ELBILIA SUP (99696011),12,6,2,1,0,0,0,0
2012,ccp,MP,Casablanca,ESG Prépas (E0005),5,0,0,0,0,0,0,0
2012,ccp,MP,Casablanca,ESTEM (E0004),11,6,2,1,1,1,1,1
2012,ccp,MP,Casablanca,Groupe scolaire La Résidence (3500055H),43,20,18,8,14,6,4,0
2012,ccp,MP,Casablanca,Lycée Al Khansa (3500050C),58,30,35,20,17,10,5,2
2012,ccp,MP,Casablanca,Lycée Mohamed V (99926411),101,40,52,23,21,9,6,2
2012,ccp,MP,Castres,Lycée Borde Basse (0810959C),24,6,23,6,20,5,9,2
2012,ccp,MP,Chambéry,Lycée Vaugelas (0730013T),30,6,19,3,17,3,7,1
2012,ccp,MP,Chartres,Lycée Marceau (0280007F),23,5,18,4,15,3,6,1
2012,ccp,MP,Cherbourg-Octeville,Lycée Victor Grignard (0501828R),29,8,21,6,18,4,10,2
2012,ccp,MP,Clermont-Ferrand,Lycée Blaise Pascal (0630018C),71,13,63,11,49,11,12,0
2012,ccp,MP,Clermont-Ferrand,Lycée Godefroy De Bouillon (0631068U),20,4,8,1,7,1,3,1
2012,ccp,MP,Clermont-Ferrand,Lycée La Fayette (0630021F),18,6,10,1,9,0,4,0
2012,ccp,MP,Compiègne,Lycée Pierre d'Ailly (0600014P),13,2,6,0,2,0,0,0
2012,ccp,MP,Dijon,Lycée Carnot (0210015C),69,8,60,6,54,5,15,2
2012,ccp,MP,Douai,Lycée Albert Chatelet (0590063Y),24,7,18,5,10,3,3,1
2012,ccp,MP,Dunkerque,Lycée Jean Bart (0590071G),22,7,20,6,16,5,3,0
2012,ccp,MP,El Jadida,classes préparatoires Ibn Younes (L0007),2,0,1,0,0,0,0,0
2012,ccp,MP,Enghien-Les-Bains,Lycée Gustave Monod (0950644J),23,4,18,3,15,3,4,1
2012,ccp,MP,Epinal,Lycée Claude Gellee (0880020U),39,6,23,2,20,1,4,0
2012,ccp,MP,Errachidia,FERMAT (L0040),1,1,0,0,0,0,0,0
2012,ccp,MP,Errachidia,Lycée Ibn Taher (99929511),7,0,1,0,1,0,0,0
2012,ccp,MP,Evry,Lycée Parc des Loges (0911251R),24,4,17,3,15,2,8,2
2012,ccp,MP,Fès,Etablissement Al Cachy (99695011),38,16,21,6,12,4,4,1
2012,ccp,MP,Fès,Ibn Ghazi (L0056),29,8,12,4,2,1,1,0
2012,ccp,MP,Fès,Institution Marie Curie (99926812),20,5,6,1,1,0,1,0
2012,ccp,MP,Fès,Lycée Moulay Idriss (99926711),109,35,90,27,60,14,26,3
2012,ccp,MP,Fès,Prépas Al Khayyam (99694011),29,13,12,5,5,2,4,1
2012,ccp,MP,Fontainebleau,Lycée François 1er (0770927P),23,6,13,4,11,3,1,1
2012,ccp,MP,Forbach,Lycée Jean Moulin (0570029X),15,9,11,7,4,3,0,0
2012,ccp,MP,Fort-De-France Cedex,Lycée de Bellevue (9720003W),15,10,11,9,9,8,2,2
2012,ccp,MP,Gabes,IPEIG (99951112),1,1,0,0,0,0,0,0
2012,ccp,MP,Grenoble Cedex 1,Lycée Champollion (0380027Y),88,16,80,15,77,15,27,6
2012,ccp,MP,Jarville-La-Malgrange,Lycée La Malgrange (0541986R),15,3,6,1,4,1,4,1
2012,ccp,MP,Kenitra,Lycée Abdelmalek Essaâdi (99948211),42,11,23,3,11,1,4,0
2012,ccp,MP,Khouribga,Centre Ibn Abdoun (99699011),19,7,6,1,2,0,0,0
2012,ccp,MP,La Flèche,Prytanée National Militaire (0720896H),40,1,29,1,22,1,4,0
2012,ccp,MP,La Rochelle,Lycée Jean Dautet (0170028N),20,6,13,4,10,3,7,1
2012,ccp,MP,La Roche-Sur-Yon,Lycée Saint Joseph (0850083D),15,3,13,3,11,3,7,1
2012,ccp,MP,La Tronche Cedex,ITEC Boisfleury (0381675P),8,1,7,1,5,1,2,1
2012,ccp,MP,Laayoune,Lyssane Eddine Ibn El Khattib (99936811),10,3,4,2,1,1,0,0
2012,ccp,MP,Le Havre,Lycée François 1er (0760052U),36,7,19,3,13,2,5,0
2012,ccp,MP,Le Mans,Lycée Montesquieu (0720029R),30,5,21,5,15,4,8,2
2012,ccp,MP,Le Raincy,Lycée Albert Schweitzer (0930830X),52,10,43,7,32,7,14,5
2012,ccp,MP,Lens,Lycée Condorcet (0620108F),9,7,3,2,1,1,1,1
2012,ccp,MP,Libreville,Ecole Normale Supérieure de Libreville (L0044),1,0,0,0,0,0,0,0
2012,ccp,MP,Libreville,Lycée LEON MBA (99928511),33,9,13,2,9,1,7,1
2012,ccp,MP,Lille,Lycée Faidherbe (0590119J),107,30,93,28,72,21,17,7
2012,ccp,MP,Limoges Cedex,Lycée Gay-Lussac (0870015U),37,7,26,7,13,5,5,1
2012,ccp,MP,Lorient,Lycée Dupuy De Lôme (0560025Y),29,5,22,3,21,2,7,0
2012,ccp,MP,Lyon,Lycée aux Lazaristes (0690522T),34,11,31,10,24,8,1,0
2012,ccp,MP,Lyon,Lycée Jean Perrin (0690082P),29,6,19,2,11,1,3,0
2012,ccp,MP,Lyon,Lycée La Martinière Monplaisir (0692866R),81,18,77,17,58,12,19,6
2012,ccp,MP,Lyon Cedex 06,Lycée du Parc (0690026D),111,26,103,26,91,23,16,1
2012,ccp,MP,Lyon Cedex 1,Institution des Chartreux (0690564N),2,0,0,0,0,0,0,0
2012,ccp,MP,Mantes-La-Jolie,Lycée Saint Exupéry (0782539L),16,5,7,3,6,3,2,1
2012,ccp,MP,Marrakech,CPGE privée Koutoubia-Prépas (99697011),13,4,1,1,0,0,0,0
2012,ccp,MP,Marrakech,Ibn Ghazi (L0057),22,7,6,0,1,0,1,0
2012,ccp,MP,Marrakech,Lycée Ibnou Taimiya (99926511),61,20,33,12,16,6,2,1
2012,ccp,MP,Marrakech,Marrakech Prépas (99926814),9,4,2,1,1,0,0,0
2012,ccp,MP,Marseille,Lycée Notre Dame de Sion (0131341M),38,6,21,2,15,2,7,0
2012,ccp,MP,Marseille Cedex 1,Lycée Thiers (0130040Y),107,20,97,18,77,18,26,7
2012,ccp,MP,Maubeuge,Lycée Notre-Dame De Grâce (0592916Z),11,2,1,0,0,0,0,0
2012,ccp,MP,Meknès,CARNOT PREPAS (L0006),20,9,9,3,2,1,0,0
2012,ccp,MP,Meknès,Lycée Omar Ibn El Khattab (99928611),39,14,20,8,12,5,2,0
2012,ccp,MP,Meknès,Prépa - Sup Ibn Ghazi El Meknassi (99901121),36,10,19,6,11,5,3,3
2012,ccp,MP,Melun Cedex,Lycée Jacques Amyot (0770933W),38,5,24,1,22,1,10,1
2012,ccp,MP,Metz,Lycée Fabert (0570054Z),68,11,50,6,43,5,19,2
2012,ccp,MP,Mohammedia,LNTA (99927711),19,6,12,2,4,1,1,0
2012,ccp,MP,Mohammedia,Omar El Khayyam (99928911),5,1,1,1,1,1,0,0
2012,ccp,MP,Monastir,I.P.E.I (99949911),3,2,0,0,0,0,0,0
2012,ccp,MP,Montpellier,Lycée Notre Dame de La Merci (0340881Y),29,6,22,5,16,4,9,3
2012,ccp,MP,Montpellier Cedex 2,Lycée Joffre (0340038G),89,22,79,20,71,19,23,5
2012,ccp,MP,Mulhouse,Lycée Albert Schweitzer (0680031P),50,14,29,4,24,4,10,1
2012,ccp,MP,Nabeul,IPEIN (99950811),4,1,0,0,0,0,0,0
2012,ccp,MP,Nancy,Lycée Henri Poincaré (0540038Y),63,15,57,12,45,9,13,1
2012,ccp,MP,Nantes,Lycée Saint Stanislas (0440163N),31,6,26,4,21,4,11,2
2012,ccp,MP,Nantes Cedex 1,Lycée Clémenceau (0440021J),63,18,62,18,52,14,16,3
2012,ccp,MP,Neuilly-Sur-Seine,Lycée Louis Pasteur (0920142E),74,20,67,20,56,19,5,0
2012,ccp,MP,Nice,Lycée Massena (0060030A),77,12,69,10,54,8,10,1
2012,ccp,MP,Nimes,Lycée Emmanuel d'Alzon (0300080Z),18,7,13,4,9,2,4,1
2012,ccp,MP,Nimes Cedex,Lycée Alphonse Daudet (0300021K),50,12,44,10,34,7,12,3
2012,ccp,MP,Orléans,Lycée Saint Charles (0450110A),12,1,5,0,4,0,0,0
2012,ccp,MP,Orléans Cedex 1,Lycée Pothier (0450049J),89,14,74,12,57,8,15,1
2012,ccp,MP,Orsay,Lycée Blaise Pascal (0910626L),34,3,28,2,26,2,4,0
2012,ccp,MP,Oujda,Lycée Omar Ben Abdelaziz (99927611),30,5,18,3,5,1,0,0
2012,ccp,MP,Oujda,Médiane Sup (99926815),4,1,1,0,0,0,0,0
2012,ccp,MP,Oujda,Pythagore Prépas (99700011),13,2,2,0,0,0,0,0
2012,ccp,MP,Paris 4e,Lycée Charlemagne (0750652B),73,12,69,12,57,10,10,2
2012,ccp,MP,Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),63,13,55,13,49,12,14,3
2012,ccp,MP,Paris Cedex 05,Lycée Henri IV (0750654D),39,13,34,12,30,11,2,1
2012,ccp,MP,Paris Cedex 05,Lycée Louis Le Grand (0750655E),85,35,73,31,64,26,3,2
2012,ccp,MP,Paris Cedex 06,Lycée Stanislas (0753840S),37,3,31,2,25,2,1,0
2012,ccp,MP,Paris Cedex 09,Lycée Jacques Decour (0750668U),36,9,20,4,13,3,4,0
2012,ccp,MP,Paris Cedex 12,Lycée Paul Valery (0750679F),20,2,15,1,12,1,3,0
2012,ccp,MP,Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),32,5,25,4,20,3,6,2
2012,ccp,MP,Paris 15e,Lycée Buffon (0750693W),30,5,26,5,21,3,9,1
2012,ccp,MP,Paris 16e,Lycée Claude Bernard (0750698B),21,9,13,6,8,4,3,2
2012,ccp,MP,Paris 16e,Lycée Janson de Sailly (0750699C),138,49,118,45,104,40,27,11
2012,ccp,MP,Paris 6e,Lycée Fénelon (0750660K),76,20,65,16,53,14,8,0
2012,ccp,MP,Paris 6e,Lycée Saint-Louis (0750658H),129,42,113,37,97,32,20,5
2012,ccp,MP,Paris 8e,Lycée Chaptal (0750663N),88,16,65,13,51,10,21,5
2012,ccp,MP,Paris 9e,Lycée Condorcet (0750667T),63,21,51,20,41,18,4,2
2012,ccp,MP,Pau,Lycée Louis Barthou (0640055M),26,4,22,3,13,1,5,0
2012,ccp,MP,Perpignan,Lycée François Arago (0660010C),32,7,14,4,14,4,5,2
2012,ccp,MP,Poitiers,Lycée Camille Guérin (0860035W),61,14,45,12,38,9,15,5
2012,ccp,MP,Pontoise,Lycée Camille Pissarro (0950649P),23,2,16,1,12,1,7,1
2012,ccp,MP,Rabat,Hight Tech (99927812),17,5,5,1,4,1,2,0
2012,ccp,MP,Rabat,Lycée Ibn Al Ghazi (99951011),135,48,59,17,37,10,13,0
2012,ccp,MP,Rabat,Lycée Moulay Youssef (99926611),152,54,117,36,83,24,18,3
2012,ccp,MP,Rabat,Lycée privé Al Khawarizmi CPGE (99928311),52,11,17,1,8,0,5,0
2012,ccp,MP,Rabat,THALES-PREPAS (99948222),6,1,1,0,0,0,0,0
2012,ccp,MP,Reims,Lycée Clémenceau (0510031G),69,18,52,16,38,13,12,3
2012,ccp,MP,Rennes Cedex 7,Lycée Chateaubriand (0350710G),100,25,95,25,81,23,25,7
2012,ccp,MP,Roubaix,Lycée privé Saint Rémi (0592921E),21,3,4,0,3,0,1,0
2012,ccp,MP,Rouen,Lycée Pierre Corneille (0760090K),72,15,67,14,59,12,17,6
2012,ccp,MP,Safi,Lycée Technique Al Khawarizmi (99929411),11,6,5,3,4,3,1,0
2012,ccp,MP,Saint-Brieuc,Lycée Francois Rabelais (0220056S),22,6,20,6,13,4,6,1
2012,ccp,MP,Saint-Cyr-L'Ecole Cedex,Lycée Militaire de Saint-Cyr (0780015T),23,3,20,3,18,3,9,1
2012,ccp,MP,Saint-Denis,Lycée Paul Eluard (0930125F),12,3,5,1,2,0,1,0
2012,ccp,MP,Sainte-Clotilde Cedex,Lycée Leconte de Lisle (9740001H),27,6,24,6,16,4,8,2
2012,ccp,MP,Saint-Etienne,Lycée Claude Fauriel (0420041S),56,10,48,6,40,4,16,2
